,id,url,is_paid,professor,num_subscribers,course_title,price,description
110,673654,https://www.udemy.com/course/become-a-product-manager-learn-the-skills-get-a-job/,True,Cole Mercer,19353,Become a Product Manager  Learn the Skills  Get the Job,195,The most updatedÂ andÂ complete Product ManagementÂ course on Udemy!Â You'll learn the skills that make up the entire Product Management job and process: from ideation to market research to UXÂ wireframing to prototyping technology metricsÂ and finally to building the product with user stories project management scoping and leadership. We even have interviews with real life PMs Q&A sessions with students and a comprehensive guide to preparing and interviewing for a Product Management job.
111,1144726,https://www.udemy.com/course/aspnet-core-angular/,True,Mosh Hamedani,2600,Build a Realworld App with ASPNET Core and Angular 2,100,"LASTÂ UPDATE (April  ):Â Added a new section ""Refactoring Towards the Clean Architecture""."
112,944014,https://www.udemy.com/course/data-science-supervised-machine-learning-in-python/,True,Lazy Programmer Inc.,3295,Data Science Supervised Machine Learning in Python,120,In recent years we've seen a resurgence in AI or artificial intelligence and machine learning.
113,963844,https://www.udemy.com/course/editing-mastery/,True,Shani Raja,4121,Editing Mastery How To Edit Writing To Perfection,200,FROMÂ THEÂ CREATORÂ OF THEÂ BESTSELLINGÂ Writing With Flair: How To Become An Exceptional Writer...
114,59935,https://www.udemy.com/course/how-to-be-a-human-lie-detector/,True,Vanessa Van Edwards,20245,How to Be A Human Lie Detector,100,  	In a ten minute conversation you are likely to be lied to two to three times. You might not even realize how often the people in your life are being deceitful.
115,381850,https://www.udemy.com/course/the-complete-design-course/,True,Rob Percival,21984,Mobile App Design In Sketch 3 UX and UI Design From Scratch,30,---------- MASSIVE UPDATE // --------------------------------------------------
116,965832,https://www.udemy.com/course/the-complete-investment-banking-course-2016/,True,365 Careers,6543,The Complete Investment Banking Course 2017,195, 
117,164058,https://www.udemy.com/course/ultimate-excel-programmer/,True,Daniel Strong,51465,The Ultimate Excel Programmer Course,200, Teach Excel to Do Your Work FOR YOU. . .
118,405282,https://www.udemy.com/course/php-for-complete-beginners-includes-msql-object-oriented/,True,Edwin Diaz,25148,PHP for Beginners Become a PHP Master  Project Included,200,COURSE UP TO DATE
119,513244,https://www.udemy.com/course/datascience/,True,Kirill Eremenko,37014,Data Science AZ RealLife Data Science Exercises Included,200,Extremely Hands-On... Incredibly Practical... Unbelievably Real!
120,886614,https://www.udemy.com/course/es6-bootcamp-next-generation-javascript/,True,Maximilian SchwarzmÃ¼ller,4532,Accelerated ES6 JavaScript Training,110,Prepare for the Future of JavaScript!
121,258316,https://www.udemy.com/course/unitycourse/,True,Ben Tristem,160567,Learn to Code by Making Games  Complete C Unity Developer,195,The course is continually updated a major improvement was made in Glitch Garden inÂ March  and over  new quiz questions were added in June .
122,642102,https://www.udemy.com/course/learn-how-to-code/,True,Todd McLeod,47378,Learn How To Code Googles Go golang Programming Language,35,Go is an open source programming language that makes it easy to build simple reliable and efficient software.
123,714724,https://www.udemy.com/course/docker-tutorial-for-devops-run-docker-containers/,True,James Lee,17287,Learn Docker Technologies for DevOps and Developers,30,What is this course about:
124,556814,https://www.udemy.com/course/finding-your-lifes-purpose-by-eckhart-tolle/,True,Eckhart Tolle,8789,Finding Your Lifes Purpose by Eckhart Tolle,80,If you've been searching for your true purpose in life Eckhart Tolle has some straightforward advice: stop struggling. For the primary purpose of every human being is simply to be: fully engaged in this moment and aligned with the natural flow of reality itself.
125,637930,https://www.udemy.com/course/an-entire-mba-in-1-courseaward-winning-business-school-prof/,True,Prof. Chris Haroun,95527,An Entire MBA in 1 CourseAward Winning Business School Prof,200,**Â # MOST PURCHASED BUSINESS COURSE ON UDEMY!Â **Â OVER  STUDENTS IN Â COUNTRIES **
126,845284,https://www.udemy.com/course/microsoftaccess/,True,Joe Parys,9294,Microsoft Access 2016 Master Class Beginner to Advanced,195,Welcome To Microsoft Access  Master Class: Beginner To Advanced
127,772462,https://www.udemy.com/course/data-science-deep-learning-in-theano-tensorflow/,True,Lazy Programmer Inc.,5526,Data Science Practical Deep Learning in Theano  TensorFlow,120,This course continues where my first course Deep Learning in Python left off. You already know how to build an artificial neural network in Python and you have a plug-and-play script that you can use for TensorFlow. Neural networks are one of the staples of machine learning and they are always a top contender in Kaggle contests. If you want to improve your skills with neural networks and deep learning this is the course for you.
128,1059278,https://www.udemy.com/course/build-a-shopify-dropshipping-business-from-scratch/,True,Adam Reed,2636,Build a Shopify Dropshipping Business from Scratch,200,Summary:
129,1153742,https://www.udemy.com/course/deep-reinforcement-learning-in-python/,True,Lazy Programmer Inc.,1305,Advanced AI Deep Reinforcement Learning in Python,180,This course is all about the application of deep learning andÂ neural networks to reinforcement learning.
130,321410,https://www.udemy.com/course/beginner-to-pro-in-excel-financial-modeling-and-valuation/,True,365 Careers,18723,Beginner to Pro in Excel Financial Modeling and Valuation,195,**Updated for March ! Several new lectures have been added**
131,540270,https://www.udemy.com/course/taming-big-data-with-mapreduce-and-hadoop/,True,Frank Kane,11147,Taming Big Data with MapReduce and Hadoop  Hands On,80,"âBig data"" analysis is a hot and highly valuable skill â and this course will teach you two technologies fundamental to big data quickly: MapReduce and Hadoop. Ever wonder how Google manages to analyze the entire Internet on a continual basis? You'll learn those same techniques using your own Windows system right at home."
132,519442,https://www.udemy.com/course/the-complete-ruby-on-rails-developer-course/,True,Rob Percival,30829,The Complete Ruby on Rails Developer Course,195,//Â - Check out the free preview videos of the web apps we'll build in the course below by expanding section 
133,872460,https://www.udemy.com/course/the-complete-cyber-security-course-end-point-protection/,True,Nathan House,7254,The Complete Cyber Security Course  End Point Protection,195,nan
134,1009452,https://www.udemy.com/course/angular2-advanced/,True,Mosh Hamedani,4683,Build Enterprise Applications with Angular 2 and Angular 4,190,So haveÂ you mastered the fundamentals ofÂ Angular Â (and higher)Â and are hungry for more?Â You've come to the right place.
135,790970,https://www.udemy.com/course/animal-reiki-certification/,True,Lisa Powers,4819,Animal Reiki Practitioner Certification,50,In this course you will learn how to use Animal Reiki; a simple non-invasive alternative therapyÂ to help animals balance on physical mental/emotional and energetic levels.
136,438522,https://www.udemy.com/course/blendertutorial/,True,Ben Tristem,53333,Learn 3D Modelling  The Complete Blender Creator Course,195,This course is continually updated in response to student suggestions.
137,1117202,https://www.udemy.com/course/comptia-security-certification-sy0-401-the-total-course/,True,Mike Meyers - Total Seminars,3185,CompTIA Security Certification SY0401 The Total Course,195,Welcome to the CompTIA Security+ Certification;SY-. The Total Course from Mike Meyers and TotalSeminars.
138,785066,https://www.udemy.com/course/the-complete-mysql-developer-course/,True,Rob Percival,10181,The Complete MySQL Developer Course,175,Novice to professional database developer in  weeks!
139,942320,https://www.udemy.com/course/awaken-your-heart-creativity-wisdom-with-tara-brach/,True,Tara Brach Ph.D.,5752,Awaken Your Heart Creativity  Wisdom with Tara Brach,145,With modern living being what it is many of us find ourselves drifting over the surface of our life in something like a trance - a distorted pale shadow of reality and all its possibilities.Â  It cuts off our sense of connection with our bodies and all the aliveness and creativity of our true nature.Â  As John OâDonohue said âOur bodies know that they belong to life; itâs our minds that make our lives so homeless.âÂ  We can see all around the suffering that results: physical illness emotional pain a persistent sense of alienation broken relationshipsâ¦
140,687586,https://www.udemy.com/course/systems-administration-101-active-directory/,True,Paul Hill,10091,Windows Server 2012 System Administration Get an IT Job,200,Note: Join the + students who have already enrolled and over Â fiveÂ star reviews.  Every day I interact with students and help them on their journey and I can help you too! Check out the reviews for your self below...
